Date	Type
22.6.2252T22:33:27	P
16.12.2252T18:18:41	P
12.6.2253T14:57:11	T
5.12.2253T21:55:59	T
2.6.2254T2:24:40	P
25.11.2254T8:54:59	P
10.4.2256T15:31:4	P
5.10.2256T4:57:13	P
30.3.2257T22:36:42	T
24.9.2257T12:27:34	T
20.3.2258T12:10:19	P
13.9.2258T13:39:53	P
29.1.2260T4:55:22	P
23.7.2260T13:17:9	T
17.1.2261T8:40:6	T
13.7.2261T5:36:18	T
6.1.2262T7:45:0	P
23.5.2263T23:46:25	P
16.11.2263T7:52:13	P
12.5.2264T2:8:52	T
4.11.2264T23:52:49	T
1.5.2265T2:38:34	P
25.10.2265T14:28:59	P
11.3.2267T11:37:14	P
4.9.2267T9:2:59	P
29.2.2268T3:35:27	T
23.8.2268T11:34:51	T
17.2.2269T16:11:18	P
12.8.2269T21:11:37	P
4.7.2270T6:3:42	P
28.12.2270T2:22:42	P
23.6.2271T22:18:46	T
17.12.2271T6:18:50	T
12.6.2272T9:23:36	P
5.12.2272T17:32:31	P
21.4.2274T22:48:59	P
16.10.2274T12:48:9	P
11.4.2275T6:28:7	T
5.10.2275T19:44:7	T
30.3.2276T20:26:6	P
23.9.2276T20:35:24	P
8.2.2278T13:19:10	P
3.8.2278T20:37:40	T
28.1.2279T16:45:42	T
24.7.2279T13:5:7	T
17.1.2280T15:49:31	P
3.6.2281T6:42:43	P
26.11.2281T16:27:11	P
23.5.2282T8:52:42	T
16.11.2282T8:23:4	T
12.5.2283T9:37:20	P
5.11.2283T22:38:43	P
21.3.2285T20:1:7	P
14.9.2285T15:53:25	P
11.3.2286T12:4:37	T
3.9.2286T18:37:54	T
1.3.2287T0:30:2	P
24.8.2287T4:35:7	P
14.7.2288T13:31:30	P
7.1.2289T10:30:56	P
4.7.2289T5:36:25	T
27.12.2289T14:46:24	T
23.6.2290T16:17:39	P
17.12.2290T2:15:35	P
2.5.2292T6:0:52	P
26.10.2292T20:45:26	P
21.4.2293T14:13:28	T
16.10.2293T3:8:18	T
11.4.2294T4:36:13	P
5.10.2294T3:38:22	P
19.2.2296T21:35:59	P
14.8.2296T4:3:1	P
8.2.2297T0:46:4	T
3.8.2297T20:37:10	T
27.1.2298T23:51:16	P
24.7.2298T13:14:16	P
14.6.2299T13:31:1	P
8.12.2299T1:9:8	P
3.6.2300T15:28:6	T
27.11.2300T17:0:33	T
23.5.2301T16:29:16	P
17.11.2301T6:56:2	P
3.4.2303T4:19:40	P
26.9.2303T22:50:54	P
22.3.2304T20:26:42	T
15.9.2304T1:48:59	T
12.3.2305T8:41:35	P
4.9.2305T12:5:50	P
19.1.2307T18:39:13	P
16.7.2307T12:51:48	T
8.1.2308T23:16:24	T
4.7.2308T23:7:47	T
28.12.2308T11:1:33	P
14.5.2310T13:6:26	P
8.11.2310T4:49:17	P
3.5.2311T21:52:7	T
28.10.2311T10:40:16	T
22.4.2312T12:37:9	P
16.10.2312T10:51:23	P
3.3.2314T5:46:48	P
26.8.2314T11:33:39	P
20.2.2315T8:42:48	T
16.8.2315T4:10:27	T
9.2.2316T7:52:24	P
4.8.2316T20:36:17	P
25.6.2317T20:15:57	P
19.12.2317T9:55:14	P
14.6.2318T22:0:42	T
9.12.2318T1:41:59	T
3.6.2319T23:18:19	P
28.11.2319T15:18:35	P
13.4.2321T12:29:34	P
7.10.2321T5:58:35	P
3.4.2322T4:39:45	T
26.9.2322T9:9:54	T
23.3.2323T16:43:41	P
15.9.2323T19:43:8	P
30.1.2325T2:46:50	P
26.7.2325T20:6:28	T
19.1.2326T7:48:32	T
16.7.2326T5:54:47	T
8.1.2327T19:50:18	P
24.5.2328T20:6:39	P
18.11.2328T12:59:37	P
14.5.2329T5:26:11	T
7.11.2329T18:18:33	T
3.5.2330T20:33:7	P
27.10.2330T18:12:55	P
13.3.2332T13:48:34	P
5.9.2332T19:11:20	P
2.3.2333T16:30:27	T
26.8.2333T11:49:39	T
19.2.2334T15:48:18	P
16.8.2334T3:59:52	P
30.12.2335T18:45:24	P
25.6.2336T4:27:14	T
19.12.2336T10:28:54	T
14.6.2337T6:3:17	T
8.12.2337T23:45:53	P
24.4.2339T20:32:43	P
18.10.2339T13:14:22	P
13.4.2340T12:45:17	T
6.10.2340T16:39:55	T
3.4.2341T0:36:59	P
26.9.2341T3:29:16	P
10.2.2343T10:51:39	P
7.8.2343T3:21:51	P
30.1.2344T16:18:41	T
26.7.2344T12:40:59	T
19.1.2345T4:38:50	P
5.6.2346T3:3:17	P
29.11.2346T21:15:59	P
25.5.2347T12:53:35	T
19.11.2347T2:4:59	T
14.5.2348T4:21:14	P
7.11.2348T1:44:25	P
24.3.2350T21:42:58	P
17.9.2350T2:54:54	P
14.3.2351T0:12:41	T
6.9.2351T19:32:42	T
1.3.2352T23:39:18	P
26.8.2352T11:26:40	P
10.1.2354T3:35:57	P
6.7.2354T10:53:56	T
30.12.2354T19:17:27	T
25.6.2355T12:46:19	T
20.12.2355T8:16:43	P
5.5.2357T4:27:44	P
28.10.2357T20:41:13	P
24.4.2358T20:41:46	T
18.10.2358T0:19:34	T
14.4.2359T8:20:6	P
7.10.2359T11:23:43	P
20.2.2361T18:53:7	P
17.8.2361T10:38:41	P
10.2.2362T0:47:27	T
6.8.2362T19:27:11	T
30.1.2363T13:27:21	P
26.7.2363T21:36:2	P
10.12.2364T5:36:17	P
4.6.2365T20:18:36	T
29.11.2365T9:57:7	T
25.5.2366T12:5:8	T
18.11.2366T9:23:6	P
4.4.2368T5:25:31	P
27.9.2368T10:47:20	P
24.3.2369T7:44:15	T
17.9.2369T3:22:9	T
13.3.2370T7:22:52	P
6.9.2370T18:57:22	P
21.1.2372T12:27:44	P
16.7.2372T17:18:29	P
10.1.2373T4:7:33	T
5.7.2373T19:28:57	T
30.12.2373T16:50:27	P
25.6.2374T4:21:36	P
16.5.2375T12:17:12	P
9.11.2375T4:16:34	P
5.5.2376T4:29:55	T
28.10.2376T8:9:0	T
24.4.2377T15:54:42	P
17.10.2377T19:26:8	P
4.3.2379T2:48:34	P
28.8.2379T17:58:9	P
21.2.2380T9:11:43	T
17.8.2380T2:16:10	T
9.2.2381T22:11:31	P
6.8.2381T4:4:39	P
21.12.2382T14:0:40	P
16.6.2383T3:39:21	T
10.12.2383T17:55:40	T
4.6.2384T19:42:6	T
28.11.2384T17:11:3	P
15.4.2386T12:59:59	P
8.10.2386T18:46:46	P
4.4.2387T15:7:51	T
28.9.2387T11:16:56	T
23.3.2388T15:0:16	P
17.9.2388T2:33:17	P
31.1.2390T21:17:34	P
27.7.2390T23:44:46	P
21.1.2391T12:56:41	T
17.7.2391T2:12:50	T
11.1.2392T1:23:56	P
5.7.2392T11:33:11	P
26.5.2393T20:0:14	P
19.11.2393T12:0:29	P
16.5.2394T12:10:0	T
8.11.2394T16:8:9	T
5.5.2395T23:17:48	P
29.10.2395T3:37:44	P
14.3.2397T10:38:4	P
8.9.2397T1:22:3	P
3.3.2398T17:32:53	T
28.8.2398T9:6:27	T
21.2.2399T6:53:33	P
17.8.2399T10:35:26	P
31.12.2400T22:26:34	P
26.6.2401T10:59:50	T
21.12.2401T1:56:7	T
16.6.2402T3:16:59	T
10.12.2402T1:4:27	P
25.4.2404T20:22:55	P
19.10.2404T2:55:17	P
14.4.2405T22:20:34	T
8.10.2405T19:19:56	T
3.4.2406T22:29:30	P
28.9.2406T10:14:2	P
12.2.2408T6:4:35	P
7.8.2408T6:12:58	P
31.1.2409T21:44:38	T
27.7.2409T8:59:5	T
21.1.2410T9:56:47	P
16.7.2410T18:45:58	P
7.6.2411T3:37:47	P
30.11.2411T19:52:22	P
26.5.2412T19:43:25	T
19.11.2412T0:15:25	T
16.5.2413T6:33:36	P
8.11.2413T11:57:24	P
25.3.2415T18:20:36	P
19.9.2415T8:51:6	P
14.3.2416T1:45:55	T
7.9.2416T16:2:33	T
3.3.2417T15:29:2	P
27.8.2417T17:11:33	P
12.1.2419T6:53:23	P
7.7.2419T18:17:23	T
1.1.2420T10:0:56	T
26.6.2420T10:47:40	T
20.12.2420T9:3:39	P
16.6.2421T3:32:46	P
7.5.2422T3:37:48	P
30.10.2422T11:10:45	P
26.4.2423T5:25:45	T
20.10.2423T3:29:19	T
14.4.2424T5:51:7	P
8.10.2424T18:1:43	P
22.2.2426T14:46:52	P
18.8.2426T12:46:4	P
12.2.2427T6:28:8	T
7.8.2427T15:48:57	T
1.2.2428T18:26:27	P
27.7.2428T2:1:20	P
17.6.2429T11:11:33	P
7.6.2430T3:9:30	T
30.11.2430T8:31:15	T
27.5.2431T13:39:33	P
19.11.2431T20:25:36	T
5.4.2433T1:56:44	P
29.9.2433T16:24:45	P
25.3.2434T9:54:38	T
18.9.2434T23:2:35	T
14.3.2435T23:59:26	P
7.9.2435T23:52:36	P
22.1.2437T15:17:33	P
18.7.2437T1:38:1	P
11.1.2438T18:5:30	T
7.7.2438T18:17:19	T
31.12.2438T17:6:5	P
27.6.2439T10:55:58	P
17.5.2440T10:41:49	P
9.11.2440T19:35:18	P
6.5.2441T12:21:25	T
30.10.2441T11:45:56	T
25.4.2442T13:5:12	P
20.10.2442T1:55:57	P
4.3.2444T23:24:12	P
28.8.2444T19:24:50	P
22.2.2445T15:7:8	T
17.8.2445T22:44:46	T
12.2.2446T2:53:7	P
7.8.2446T9:19:5	P
17.6.2448T10:30:31	T
10.12.2448T16:53:19	T
6.6.2449T20:40:0	T
30.11.2449T4:59:5	T
16.4.2451T9:23:54	P
11.10.2451T0:5:24	P
4.4.2452T17:54:43	T
29.9.2452T6:10:28	T
25.3.2453T8:21:32	P
18.9.2453T6:42:17	P
2.2.2455T23:40:14	P
29.7.2455T8:58:50	P
23.1.2456T2:10:8	T
18.7.2456T1:45:42	T
11.1.2457T1:11:47	P
7.7.2457T18:16:32	P
21.11.2458T4:6:22	P
17.5.2459T19:9:13	T
10.11.2459T20:9:31	T
5.5.2460T20:13:3	P
30.10.2460T9:56:53	P
16.3.2462T7:55:14	P
9.9.2462T2:10:1	P
5.3.2463T23:39:34	T
29.8.2463T5:47:14	T
23.2.2464T11:12:18	P
17.8.2464T16:42:26	P
28.6.2466T17:46:38	T
22.12.2466T1:21:41	T
18.6.2467T3:31:37	T
11.12.2467T13:39:54	T
26.4.2469T16:45:33	P
21.10.2469T7:52:38	P
16.4.2470T1:49:49	T
10.10.2470T13:23:39	T
5.4.2471T16:38:8	P
29.9.2471T13:39:37	P
13.2.2473T7:57:35	P
8.8.2473T16:24:6	P
2.2.2474T10:11:5	T
29.7.2474T9:15:38	T
22.1.2475T9:16:58	P
19.7.2475T1:34:32	P
1.12.2476T12:44:17	P
28.5.2477T1:49:59	T
21.11.2477T4:40:34	T
17.5.2478T3:13:38	T
10.11.2478T18:4:53	T
26.3.2480T16:18:42	P
19.9.2480T9:3:33	P
16.3.2481T8:6:0	T
8.9.2481T12:56:8	T
5.3.2482T19:26:14	P
29.8.2482T0:10:16	P
9.7.2484T1:0:42	P
1.1.2485T9:52:20	T
28.6.2485T10:20:45	T
21.12.2485T22:24:27	T
1.11.2487T15:47:25	P
26.4.2488T9:36:10	T
20.10.2488T20:46:19	T
16.4.2489T0:46:37	T
9.10.2489T20:45:34	P
24.2.2491T16:9:26	P
19.8.2491T23:52:20	P
13.2.2492T18:9:20	T
8.8.2492T16:47:17	T
1.2.2493T17:21:21	P
29.7.2493T8:53:5	P
12.12.2494T21:27:43	P
8.6.2495T8:25:20	T
2.12.2495T13:16:56	T
27.5.2496T10:9:53	T
21.11.2496T2:19:4	T
7.4.2498T0:35:16	P
27.3.2499T16:22:54	T
19.9.2499T20:14:17	T
17.3.2500T3:30:27	P
9.9.2500T7:45:59	P
21.7.2502T8:11:7	P
13.1.2503T18:27:8	T
10.7.2503T17:4:26	T
3.1.2504T7:13:7	T
28.6.2504T19:14:33	P
12.11.2505T23:47:37	P
8.5.2506T17:18:30	T
2.11.2506T4:15:24	T
28.4.2507T8:48:7	T
22.10.2507T4:0:56	T
8.3.2509T0:13:7	P
31.8.2509T7:27:37	P
25.2.2510T2:1:15	T
21.8.2510T0:21:36	T
14.2.2511T1:22:52	P
10.8.2511T16:12:2	P
24.12.2512T6:15:46	P
19.6.2513T14:55:56	P
13.12.2513T21:58:14	T
8.6.2514T17:1:23	T
3.12.2514T10:39:16	T
29.5.2515T1:46:15	P
18.4.2516T8:44:26	P
8.4.2517T0:32:52	T
1.10.2517T3:41:7	T
28.3.2518T11:27:42	P
20.9.2518T15:27:28	T
31.7.2520T15:22:37	P
24.1.2521T3:1:30	T
20.7.2521T23:47:33	T
13.1.2522T16:2:19	T
10.7.2522T1:40:39	P
19.5.2524T0:54:2	T
12.11.2524T11:52:58	T
8.5.2525T16:42:30	T
1.11.2525T11:26:31	T
19.3.2527T8:9:29	P
11.9.2527T15:8:19	P
7.3.2528T9:46:47	T
31.8.2528T8:0:19	T
24.2.2529T9:21:26	P
20.8.2529T23:32:24	P
4.1.2531T15:6:28	P
30.6.2531T21:23:33	P
25.12.2531T6:43:3	T
18.6.2532T23:51:43	T
13.12.2532T19:2:44	T
8.6.2533T9:7:46	P
29.4.2534T16:45:47	P
19.4.2535T8:33:1	T
12.10.2535T11:18:38	T
7.4.2536T19:13:18	P
30.9.2536T23:18:44	T
11.8.2538T22:33:32	P
4.2.2539T11:35:58	T
1.8.2539T6:28:18	T
25.1.2540T0:52:56	T
20.7.2540T8:6:21	P
30.5.2542T8:25:22	T
23.11.2542T19:37:0	T
20.5.2543T0:31:8	T
12.11.2543T19:0:51	T
29.3.2545T15:56:33	P
21.9.2545T22:55:50	P
18.3.2546T17:24:17	T
11.9.2546T15:43:56	T
7.3.2547T17:12:49	P
1.9.2547T6:56:14	P
14.1.2549T23:58:1	P
11.7.2549T3:50:12	P
4.1.2550T15:31:0	T
30.6.2550T6:38:43	T
25.12.2550T3:31:4	T
19.6.2551T16:25:17	P
10.5.2552T0:40:14	P
29.4.2553T16:26:25	T
22.10.2553T19:4:11	T
19.4.2554T2:51:33	P
12.10.2554T7:17:8	T
22.8.2556T5:48:5	P
14.2.2557T20:6:30	T
11.8.2557T13:11:57	T
4.2.2558T9:41:29	T
31.7.2558T14:32:26	P
9.6.2560T15:52:8	P
4.12.2560T3:28:39	T
30.5.2561T8:13:38	T
23.11.2561T2:43:40	T
20.5.2562T0:45:23	P
9.4.2563T23:33:33	P
3.10.2563T6:51:7	P
29.3.2564T0:54:6	T
21.9.2564T23:33:16	T
18.3.2565T0:59:22	T
11.9.2565T14:24:12	T
26.1.2567T8:49:56	P
22.7.2567T10:17:26	P
16.1.2568T0:18:34	T
10.7.2568T13:27:45	T
4.1.2569T12:0:29	T
29.6.2569T23:42:27	P
11.5.2571T0:9:6	T
3.11.2571T3:1:1	T
29.4.2572T10:18:28	T
22.10.2572T15:24:53	T
12.10.2573T7:39:27	P
2.9.2574T13:3:42	P
26.2.2575T4:34:54	T
22.8.2575T19:56:32	T
15.2.2576T18:27:33	T
10.8.2576T21:1:26	P
20.6.2578T23:17:5	P
15.12.2578T11:24:39	T
10.6.2579T15:51:26	T
4.12.2579T10:34:13	T
30.5.2580T8:21:38	P
22.11.2580T13:52:59	P
9.4.2582T8:13:59	T
3.10.2582T7:29:3	T
29.3.2583T8:37:39	T
22.9.2583T21:58:6	T
5.2.2585T17:40:16	P
1.8.2585T16:45:35	P
26.1.2586T9:6:34	T
21.7.2586T20:16:47	T
15.1.2587T20:31:7	T
11.7.2587T6:58:13	P
21.5.2589T7:46:1	T
13.11.2589T11:6:1	T
10.5.2590T17:36:56	T
2.11.2590T23:40:12	T
23.10.2591T15:51:13	P
12.9.2592T20:25:19	P
8.3.2593T12:57:32	T
2.9.2593T2:44:50	T
26.2.2594T3:8:54	T
22.8.2594T3:34:22	P
1.7.2596T6:40:9	P
25.12.2596T19:24:44	T
20.6.2597T23:25:26	T
14.12.2597T18:32:7	T
10.6.2598T15:50:1	P
3.12.2598T22:6:11	P
20.4.2600T15:25:41	T
14.10.2600T15:31:59	T
9.4.2601T16:10:39	T
4.10.2601T5:36:14	T
18.2.2603T2:26:58	P
13.8.2603T23:17:51	P
7.2.2604T17:51:11	T
2.8.2604T3:10:29	T
27.1.2605T4:58:58	T
22.7.2605T14:16:22	P
2.6.2607T15:13:55	P
25.11.2607T19:20:19	P
22.5.2608T0:45:18	T
14.11.2608T8:4:33	T
4.11.2609T0:9:40	P
20.3.2611T21:14:33	T
14.9.2611T9:37:36	T
9.3.2612T11:45:52	T
2.9.2612T10:12:37	T
13.7.2614T14:2:30	P
7.1.2615T3:27:6	T
3.7.2615T6:57:20	T
27.12.2615T2:33:58	T
21.6.2616T23:14:53	P
15.12.2616T6:25:32	P
1.5.2618T22:28:5	T
25.10.2618T23:42:26	T
20.4.2619T23:33:42	T
15.10.2619T13:22:29	T
9.4.2620T6:58:47	P
28.2.2621T11:9:3	P
18.2.2622T2:32:59	T
13.8.2622T10:6:8	T
7.2.2623T13:25:20	T
2.8.2623T21:35:48	P
12.6.2625T22:36:39	P
6.12.2625T3:40:53	P
2.6.2626T7:46:44	T
25.11.2626T16:35:27	T
22.5.2627T9:59:12	P
15.11.2627T8:35:40	P
31.3.2629T5:24:37	T
24.9.2629T16:36:45	T
20.3.2630T20:15:16	T
13.9.2630T16:57:18	T
10.3.2631T12:13:33	P
23.7.2632T21:26:1	P
17.1.2633T11:31:11	T
13.7.2633T14:26:23	T
6.1.2634T10:40:40	T
3.7.2634T6:34:23	P
26.12.2634T14:51:5	P
12.5.2636T5:23:36	P
5.11.2636T7:58:56	T
1.5.2637T6:52:10	T
25.10.2637T21:14:11	T
20.4.2638T14:49:41	P
11.3.2639T19:45:23	P
29.2.2640T11:7:48	T
23.8.2640T17:9:19	T
17.2.2641T21:46:4	T
13.8.2641T4:58:42	T
24.6.2643T5:52:24	P
17.12.2643T12:8:59	P
12.6.2644T14:40:34	T
6.12.2644T1:12:54	T
1.6.2645T16:40:36	P
25.11.2645T17:8:16	P
11.4.2647T13:28:29	T
5.10.2647T23:42:33	T
31.3.2648T4:38:32	T
23.9.2648T23:50:9	T
20.3.2649T20:41:39	P
4.8.2650T4:51:39	P
28.1.2651T19:32:59	T
24.7.2651T21:56:1	T
17.1.2652T18:48:27	T
13.7.2652T13:52:27	P
5.1.2653T23:18:55	P
23.5.2654T12:9:21	P
16.11.2654T16:23:11	T
12.5.2655T14:1:47	T
6.11.2655T5:13:36	T
30.4.2656T22:32:51	P
11.3.2658T19:37:41	T
4.9.2658T0:17:32	T
1.3.2659T6:1:8	T
24.8.2659T12:25:53	T
4.7.2661T13:5:13	P
27.12.2661T20:41:10	P
23.6.2662T21:28:4	T
17.12.2662T9:55:29	T
12.6.2663T23:16:24	P
7.12.2663T1:45:56	P
21.4.2665T21:25:2	T
16.10.2665T6:55:19	P
11.4.2666T12:53:42	T
5.10.2666T6:52:2	T
1.4.2667T4:59:45	P
24.9.2667T10:0:39	P
14.8.2668T12:20:4	P
8.2.2669T3:33:4	P
4.8.2669T5:25:20	T
28.1.2670T2:57:43	T
24.7.2670T21:6:28	P
17.1.2671T7:50:18	P
2.6.2672T18:50:39	P
27.11.2672T0:53:8	P
22.5.2673T21:7:24	T
16.11.2673T13:18:11	T
12.5.2674T6:11:1	P
5.11.2674T18:52:17	P
22.3.2676T3:59:6	T
14.9.2676T7:34:6	T
11.3.2677T14:8:6	T
3.9.2677T19:58:59	T
15.7.2679T20:14:10	P
8.1.2680T5:16:52	P
4.7.2680T4:11:7	T
27.12.2680T18:43:5	T
23.6.2681T5:46:34	P
17.12.2681T10:29:13	P
3.5.2683T5:14:46	P
27.10.2683T14:16:32	P
21.4.2684T21:2:50	T
15.10.2684T14:1:43	T
11.4.2685T13:11:29	P
4.10.2685T17:24:11	P
25.8.2686T19:52:22	P
19.2.2687T11:28:2	P
15.8.2687T12:57:37	T
8.2.2688T11:3:30	T
4.8.2688T4:22:3	P
27.1.2689T16:21:23	P
14.6.2690T1:25:3	P
8.12.2690T9:29:22	P
3.6.2691T4:6:13	T
27.11.2691T21:30:20	T
22.5.2692T13:43:8	P
16.11.2692T2:32:31	P
2.4.2694T12:12:44	T
25.9.2694T14:58:3	P
22.3.2695T22:7:31	T
15.9.2695T3:38:20	T
3.9.2696T20:18:25	P
26.7.2697T3:21:15	P
18.1.2698T13:54:16	P
15.7.2698T10:51:12	T
8.1.2699T3:32:27	T
4.7.2699T12:14:28	P
28.12.2699T19:15:28	P
14.5.2701T12:58:21	P
7.11.2701T21:45:22	P
4.5.2702T5:2:21	T
27.10.2702T21:21:47	T
23.4.2703T21:12:57	P
17.10.2703T0:58:2	P
2.3.2705T19:18:45	P
26.8.2705T20:31:1	T
19.2.2706T19:8:31	T
16.8.2706T11:37:0	T
9.2.2707T0:51:51	P
25.6.2708T7:57:36	P
19.12.2708T18:8:42	P
14.6.2709T11:3:25	T
9.12.2709T5:46:36	T
3.6.2710T21:10:23	P
28.11.2710T10:19:44	P
13.4.2712T20:16:52	T
6.10.2712T22:32:13	P
3.4.2713T5:57:8	T
26.9.2713T11:24:41	T
16.9.2714T4:3:38	P
7.8.2715T10:27:45	P
30.1.2716T22:32:36	P
26.7.2716T17:28:56	T
19.1.2717T12:23:43	T
15.7.2717T18:39:40	P
9.1.2718T4:4:42	P
25.5.2719T20:36:44	P
19.11.2719T5:21:16	P
14.5.2720T12:56:50	T
7.11.2720T4:50:33	T
4.5.2721T5:7:36	P
27.10.2721T8:40:23	P
14.3.2723T3:0:48	P
7.9.2723T4:10:10	T
2.3.2724T3:7:53	T
26.8.2724T18:54:49	T
19.2.2725T9:18:57	P
6.7.2726T14:25:33	P
31.12.2726T2:52:31	P
25.6.2727T17:57:8	T
20.12.2727T14:7:35	T
14.6.2728T4:34:21	P
8.12.2728T18:13:34	P
25.4.2730T4:13:3	P
18.10.2730T6:15:28	P
14.4.2731T13:37:27	T
7.10.2731T19:19:13	T
26.9.2732T11:53:56	P
10.2.2734T7:8:47	P
7.8.2734T0:6:17	T
30.1.2735T21:13:45	T
27.7.2735T1:6:30	P
20.1.2736T12:52:56	P
5.6.2737T4:9:30	P
29.11.2737T13:4:48	P
25.5.2738T20:43:19	T
18.11.2738T12:29:42	T
15.5.2739T12:52:11	P
7.11.2739T16:33:47	P
24.3.2741T10:36:55	P
17.9.2741T11:52:55	T
13.3.2742T11:2:37	T
7.9.2742T2:14:46	T
2.3.2743T17:43:4	P
16.7.2744T20:55:9	P
10.1.2745T11:37:38	P
6.7.2745T0:50:21	T
30.12.2745T22:31:19	T
25.6.2746T11:55:59	P
20.12.2746T2:11:51	P
5.5.2748T12:0:9	P
28.10.2748T14:7:40	P
24.4.2749T21:7:32	T
18.10.2749T3:21:40	T
13.4.2750T23:6:26	P
7.10.2750T19:51:22	P
21.2.2752T15:42:15	P
17.8.2752T6:45:6	T
10.2.2753T6:3:22	T
6.8.2753T7:32:44	T
30.1.2754T21:42:8	P
16.6.2755T11:39:21	P
10.12.2755T20:54:39	P
5.6.2756T4:26:6	T
28.11.2756T20:15:29	T
25.5.2757T20:31:7	P
18.11.2757T0:35:24	P
4.4.2759T18:3:23	P
28.9.2759T19:42:45	P
23.3.2760T18:49:54	T
17.9.2760T9:40:35	T
13.3.2761T2:1:39	P
21.1.2763T20:23:35	P
17.7.2763T7:43:39	T
11.1.2764T6:57:46	T
5.7.2764T19:15:49	P
30.12.2764T10:14:6	P
16.5.2766T19:38:18	P
8.11.2766T22:9:29	P
6.5.2767T4:28:53	T
29.10.2767T11:31:52	T
24.4.2768T6:18:26	P
18.10.2768T3:55:36	P
4.3.2770T0:11:40	P
28.8.2770T13:27:15	T
21.2.2771T14:47:55	T
17.8.2771T14:4:20	T
11.2.2772T6:27:48	P
26.6.2773T19:5:54	P
21.12.2773T4:50:12	P
16.6.2774T12:1:40	T
10.12.2774T4:10:47	T
6.6.2775T4:1:54	P
29.11.2775T8:45:58	P
15.4.2777T1:22:23	P
9.10.2777T3:37:45	P
4.4.2778T2:31:48	T
28.9.2778T17:10:59	T
24.3.2779T10:14:32	P
18.9.2779T0:4:53	P
1.2.2781T5:7:58	P
27.7.2781T14:38:59	T
21.1.2782T15:23:4	T
17.7.2782T2:35:28	T
10.1.2783T18:18:2	P
27.5.2784T3:8:54	P
19.11.2784T6:20:13	P
16.5.2785T11:39:40	T
8.11.2785T19:50:41	T
5.5.2786T13:19:52	P
29.10.2786T12:7:55	P
14.3.2788T8:36:50	P
7.9.2788T20:12:11	P
3.3.2789T23:29:51	T
27.8.2789T20:38:53	T
21.2.2790T15:10:34	P
16.8.2790T23:52:50	P
8.7.2791T2:32:22	P
1.1.2792T12:48:24	P
26.6.2792T19:36:7	T
20.12.2792T12:11:32	T
16.6.2793T11:27:20	P
9.12.2793T17:3:55	P
26.4.2795T8:31:28	P
20.10.2795T11:41:11	P
14.4.2796T10:5:56	T
9.10.2796T0:47:9	T
3.4.2797T18:20:53	P
28.9.2797T7:7:54	P
12.2.2799T13:50:2	P
7.8.2799T21:37:38	T
1.2.2800T23:47:11	T
27.7.2800T9:56:36	T
21.1.2801T2:23:42	P
7.6.2802T10:32:24	P
30.11.2802T14:39:15	P
27.5.2803T18:42:59	T
20.11.2803T4:17:9	T
15.5.2804T20:15:12	P
8.11.2804T20:26:2	P
25.3.2806T16:54:41	P
19.9.2806T3:3:31	P
15.3.2807T8:4:45	T
8.9.2807T3:21:14	T
3.3.2808T23:46:51	P
27.8.2808T6:51:56	P
18.7.2809T9:56:45	P
11.1.2810T20:50:27	P
8.7.2810T3:6:3	T
31.12.2810T20:18:19	T
27.6.2811T18:46:47	P
21.12.2811T1:29:9	P
6.5.2813T15:33:47	P
30.10.2813T19:50:33	P
25.4.2814T17:33:4	T
20.10.2814T8:29:42	T
15.4.2815T2:21:28	P
9.10.2815T14:17:15	P
22.2.2817T22:27:41	P
18.8.2817T4:40:17	P
12.2.2818T8:7:36	T
7.8.2818T17:20:37	T
1.2.2819T10:26:27	P
28.7.2819T10:10:35	P
17.6.2820T17:49:32	P
10.12.2820T23:5:1	P
7.6.2821T1:37:38	T
30.11.2821T12:51:18	T
27.5.2822T3:0:29	P
20.11.2822T4:52:39	P
5.4.2824T1:7:10	P
29.9.2824T10:0:55	P
25.3.2825T16:34:39	T
18.9.2825T10:9:6	T
15.3.2826T8:18:11	P
7.9.2826T13:57:35	P
29.7.2827T17:23:45	P
23.1.2828T4:52:44	P
18.7.2828T10:35:28	T
11.1.2829T4:27:25	T
8.7.2829T2:3:7	P
31.12.2829T9:58:30	P
17.5.2831T22:27:44	P
11.11.2831T4:7:8	P
6.5.2832T0:53:25	T
30.10.2832T16:19:38	T
25.4.2833T10:13:57	P
19.10.2833T21:34:9	P
6.3.2835T6:59:29	P
29.8.2835T11:49:21	P
23.2.2836T16:24:26	T
18.8.2836T0:46:58	T
11.2.2837T18:28:15	P
7.8.2837T17:40:59	P
29.6.2838T1:1:7	P
22.12.2838T7:37:16	P
18.6.2839T8:27:21	T
11.12.2839T21:30:26	T
6.6.2840T9:42:3	P
30.11.2840T13:24:44	P
16.4.2842T9:12:5	P
10.10.2842T17:6:32	P
6.4.2843T0:55:44	T
29.9.2843T17:7:1	T
25.3.2844T16:41:29	P
17.9.2844T21:10:30	P
2.2.2846T12:54:5	P
29.7.2846T18:3:14	T
22.1.2847T12:39:37	T
19.7.2847T9:16:19	T
11.1.2848T18:31:29	P
28.5.2849T5:14:53	P
21.11.2849T12:30:21	P
17.5.2850T8:8:10	T
11.11.2850T0:15:59	T
6.5.2851T18:1:5	P
31.10.2851T4:58:44	P
16.3.2853T15:24:48	P
8.9.2853T19:5:0	P
6.3.2854T0:33:7	T
29.8.2854T8:19:5	T
23.2.2855T2:24:8	P
19.8.2855T1:14:47	P
9.7.2856T8:9:1	P
